gouvernorat,year,fire_count,area_burned_ha,forest_area_ha,other_forest_area_ha,tavg,tmax,tmin,prcp,wspd,pres,NDVI,NDMI,NBR,brightness,total_frp,confidence,satellite_fire_count
Tataouine,2020,0.0,0.0,606.0,19.0,22.752566735112936,46.0,-0.8,0.0,11.3041067761807,1017.1569915254236,0.0874793053619734,-0.0696594365563374,-0.0002805485584834,309.8,15.8,78.0,1.0
Tataouine,2021,0.0,0.0,606.0,19.0,21.98745247148289,48.0,-1.0,31.2,12.612927756653992,1017.0912547528516,0.0967549940489308,-0.0650460083498614,0.0026842746121377,306.6375,102.1,60.5,8.0
Tataouine,2022,0.0,0.0,606.0,19.0,14.928695652173912,36.1,3.0,20.4,9.92,1019.5191304347826,0.102961140156613,-0.0535423551186107,0.0126766446777361,311.5,8.0,80.0,1.0
Tataouine,2023,0.0,0.0,606.0,19.0,21.327951415829908,48.019999999999996,-4.0600000000000005,0.0,13.476098520463276,1016.4133592864315,0.0815716221596282,-0.0735203383024515,-0.0094952898352928,324.2,20.6,100.0,1.0
Tataouine,2024,0.0,0.0,606.0,19.0,21.380369550463985,44.08,-2.0699999999999994,0.0,13.516285262934412,1016.5428084522988,0.0893884082498809,-0.0806835663430985,-0.0115982438228795,305.7133333333333,120.6,63.0,15.0
Tataouine,2025,0.0,0.0,606.0,19.0,20.898164383561642,45.519999999999996,-1.9800000000000004,0.0,12.690000000000001,1016.4559146705442,0.0968822496352681,-0.0658977326593409,0.0091865724849,323.0436454752181,0.0,65.29756656992024,0.0
Tozeur,2015,0.0,0.0,304.0,255.0,26.910591801085896,40.739999999999995,14.3,2.0555555555555554,13.165516360070134,1019.06875,0.09203161388121908,-0.06931741078330206,0.0008058387504478475,321.70263005783477,0.0,61.68557775341401,0.0
Tozeur,2016,0.0,0.0,304.0,255.0,23.302857142857142,45.3,5.6,0.0,16.66176470588235,1017.07,0.0901455429964953,-0.0773824890622776,-0.0013287955210824,322.52989787254387,0.0,61.49336910961134,0.0
Tozeur,2017,0.0,0.0,304.0,255.0,22.135919540229885,48.0,2.0,0.0,16.99712643678161,1016.968731563422,0.0949788777840261,-0.0619829032522028,0.0100774360159482,326.5986745217249,0.0,63.256359378637306,0.0
Tozeur,2018,0.0,0.0,304.0,255.0,22.818282548476454,49.0,4.2,0.0,17.99667590027701,1014.7365994236312,0.096140046359229,-0.0652526070450066,0.0055009856732815,302.7,6.8,44.0,1.0
Tozeur,2019,0.0,0.0,304.0,255.0,22.68219178082192,48.0,2.0,0.0,18.32301369863013,1015.171780821918,0.1001211871510624,-0.0606474722971634,0.011077423557863,324.95,159.6,72.25,4.0
Tozeur,2020,0.0,0.0,304.0,255.0,23.062841530054644,46.1,3.0,0.0,17.98879781420765,1016.4505464480876,0.0901255366055808,-0.0675673582892482,0.00187413447246,363.6,85.2,100.0,1.0
Tozeur,2021,0.0,0.0,304.0,255.0,23.572554347826088,49.0,0.9,0.0,18.82146739130435,1015.766847826087,0.0901658871219545,-0.067781832356921,-0.000126512512837,324.67499999999995,126.7,72.5,4.0
Tozeur,2022,0.0,0.0,304.0,255.0,23.683287671232875,48.0,3.0,20.9,17.820273972602738,1016.494794520548,0.0895423889871452,-0.0706292726956057,-0.0043547257721499,300.3,8.0,25.0,1.0
Tozeur,2023,0.0,0.0,304.0,255.0,23.567123287671237,49.0,2.0,55.0,17.1,1015.7646575342466,0.0812329838610668,-0.0732600375644541,-0.0093461580516236,324.2538285968604,0.0,67.5316102425945,0.0
Tozeur,2024,0.0,0.0,304.0,255.0,23.95437158469945,48.0,3.3,85.9,18.624043715846994,1015.65,0.092530341149867,-0.0721330324054009,-0.0053739426960587,319.8,12.0,99.0,1.0
Tozeur,2025,0.0,0.0,304.0,255.0,23.35698630136986,47.2,4.8,172.3,17.32958904109589,1015.54,0.0967184463527816,-0.0661117097889653,0.0089611435498509,323.0436454752181,0.0,65.29756656992024,0.0
Tunis,2015,3.0,0.12,1702.0,182.0,26.910591801085896,40.739999999999995,14.3,2.0555555555555554,13.165516360070134,1019.06875,0.09203161388121908,-0.06931741078330206,0.0008058387504478475,321.70263005783477,0.0,61.68557775341401,0.0
Tunis,2016,0.0,0.0,1702.0,182.0,22.00346496085974,40.233333333333334,4.311111111111111,5.672727272727273,13.619223517905711,1016.8962394965931,0.08933277091171263,-0.079292706691506,-0.0030758624181950996,322.52989787254387,0.0,61.49336910961134,0.0
Tunis,2017,2.0,0.75,1702.0,182.0,21.272126366616064,44.44444444444444,0.35555555555555557,88.8,13.01565390444876,1016.840465441503,0.0944268191107382,-0.06406095298103373,0.008192211880793963,326.5986745217249,0.0,63.256359378637306,0.0
Tunis,2018,2.0,0.8,1702.0,182.0,20.45376754505939,45.14545454545455,1.8272727272727274,145.47272727272727,13.726083768892119,1015.0103880944705,0.09556175740947545,-0.06582210391356734,0.0047613527309758544,319.2079996939088,0.0,61.5048668503214,0.0
Tunis,2019,0.0,0.0,1702.0,182.0,20.614126650036905,44.88181818181818,-1.9909090909090907,135.0,14.138777271102885,1015.6160992473164,0.1002167567313819,-0.06137518432071138,0.010599490958451991,323.4933877920087,0.0,68.466127675163,0.0
Tunis,2020,3.0,0.3,1702.0,182.0,21.32628943746091,44.554545454545455,1.1909090909090911,142.9090909090909,13.39006922932628,1016.8704736188581,0.08977367616120505,-0.06877452522284531,0.0008038702147865018,329.25747293512,0.0,71.88394781335957,0.0
Tunis,2021,2.0,0.32,1702.0,182.0,22.090646902066204,47.654545454545456,0.1,152.75454545454545,13.769729967386246,1016.1590162087291,0.09056086888299263,-0.07136040127289321,-0.0033992255451026454,324.1634510140843,0.0,67.5791062391721,0.0
Tunis,2022,1.0,0.007,1702.0,182.0,21.252064231033952,44.22727272727273,1.4909090909090907,161.3909090909091,12.909214717074235,1017.1483075252759,0.09062421070345383,-0.07001989969980184,-0.003517594190538891,322.98870284780577,0.0,62.83833935328518,0.0
Tunis,2023,0.0,0.0,1702.0,182.0,21.327951415829908,48.019999999999996,-4.0600000000000005,279.8818181818182,13.476098520463276,1016.4133592864315,0.08099979695142666,-0.07350739271986148,-0.009469364905817346,324.2538285968604,0.0,67.5316102425945,0.0
Tunis,2024,0.0,0.0,1702.0,182.0,21.380369550463985,44.08,-2.0699999999999994,204.76363636363638,13.516285262934412,1016.5428084522988,0.09208614438952391,-0.07286868368816443,-0.005818128310276672,316.2404094202899,0.0,66.7363612836439,0.0
Tunis,2025,2.0,0.0,1702.0,182.0,20.898164383561642,45.519999999999996,-1.9800000000000004,290.94545454545454,12.690000000000001,1016.4559146705442,0.09673333756028037,-0.06609225732263581,0.008981637089400819,323.0436454752181,0.0,65.29756656992024,0.0
Zaghouan,2015,24.0,18.045,52575.0,25291.0,26.910591801085896,40.739999999999995,14.3,2.0555555555555554,13.165516360070134,1019.06875,0.09203161388121908,-0.06931741078330206,0.0008058387504478475,321.70263005783477,0.0,61.68557775341401,0.0
Zaghouan,2016,31.0,47.397,52575.0,25291.0,22.00346496085974,40.233333333333334,4.311111111111111,5.672727272727273,13.619223517905711,1016.8962394965931,0.08933277091171263,-0.079292706691506,-0.0030758624181950996,322.52989787254387,0.0,61.49336910961134,0.0
Zaghouan,2017,18.0,546.597,52575.0,25291.0,21.272126366616064,44.44444444444444,0.35555555555555557,88.8,13.01565390444876,1016.840465441503,0.0944268191107382,-0.06406095298103373,0.008192211880793963,326.5986745217249,0.0,63.256359378637306,0.0
Zaghouan,2018,14.0,17.049,52575.0,25291.0,20.45376754505939,45.14545454545455,1.8272727272727274,145.47272727272727,13.726083768892119,1015.0103880944705,0.09556175740947545,-0.06582210391356734,0.0047613527309758544,319.2079996939088,0.0,61.5048668503214,0.0
Zaghouan,2019,11.0,5.207,52575.0,25291.0,20.614126650036905,44.88181818181818,-1.9909090909090907,135.0,14.138777271102885,1015.6160992473164,0.1002167567313819,-0.06137518432071138,0.010599490958451991,323.4933877920087,0.0,68.466127675163,0.0
Zaghouan,2020,17.0,35.4,52575.0,25291.0,21.32628943746091,44.554545454545455,1.1909090909090911,142.9090909090909,13.39006922932628,1016.8704736188581,0.08977367616120505,-0.06877452522284531,0.0008038702147865018,329.25747293512,0.0,71.88394781335957,0.0
Zaghouan,2021,26.0,1426.89,52575.0,25291.0,22.090646902066204,47.654545454545456,0.1,152.75454545454545,13.769729967386246,1016.1590162087291,0.09056086888299263,-0.07136040127289321,-0.0033992255451026454,324.1634510140843,0.0,67.5791062391721,0.0
Zaghouan,2022,25.0,675.055,52575.0,25291.0,21.252064231033952,44.22727272727273,1.4909090909090907,161.3909090909091,12.909214717074235,1017.1483075252759,0.09062421070345383,-0.07001989969980184,-0.003517594190538891,322.98870284780577,0.0,62.83833935328518,0.0
Zaghouan,2023,14.0,12.91,52575.0,25291.0,21.327951415829908,48.019999999999996,-4.0600000000000005,279.8818181818182,13.476098520463276,1016.4133592864315,0.08099979695142666,-0.07350739271986148,-0.009469364905817346,324.2538285968604,0.0,67.5316102425945,0.0
Zaghouan,2024,3.0,280.0,52575.0,25291.0,21.380369550463985,44.08,-2.0699999999999994,204.76363636363638,13.516285262934412,1016.5428084522988,0.09208614438952391,-0.07286868368816443,-0.005818128310276672,316.2404094202899,0.0,66.7363612836439,0.0
Zaghouan,2025,74.0,824.75,52575.0,25291.0,20.898164383561642,45.519999999999996,-1.9800000000000004,290.94545454545454,12.690000000000001,1016.4559146705442,0.09673333756028037,-0.06609225732263581,0.008981637089400819,323.0436454752181,0.0,65.29756656992024,0.0
